,PCE_before,PCE_after,PCE_delta,PCE_before_ceil,PCE_before_x,PCE_before_ceil_x,PCE_before_median_x,PCE_before_mean_x
0,13.37199303,7.457618404,44.22956708,14,2,14.15807755,12.39123084,12.39098432
1,13.99491617,7.063315833,49.52941661,14,2,14.15807755,12.39123084,12.39098432
2,14.21949051,7.097464523,50.08636547,15,3,16.76745839,15.28330418,15.37391053
3,13.75308345,9.443724222,31.33376777,14,2,14.15807755,12.39123084,12.39098432
4,15.7252188,11.01671332,29.9423845,16,3,16.76745839,15.28330418,15.37391053
5,15.62298105,10.1363305,35.11910137,16,3,16.76745839,15.28330418,15.37391053
6,14.45371013,9.992049822,30.86861622,15,3,16.76745839,15.28330418,15.37391053
7,17.68988275,11.29007609,36.17777884,18,4,19.24496343,18.06233812,18.02807995
8,17.88295616,9.897743677,44.65264251,18,4,19.24496343,18.06233812,18.02807995
9,18.45919384,14.68309392,20.45647257,19,4,19.24496343,18.06233812,18.02807995
10,18.70798008,14.49075989,22.54235984,19,4,19.24496343,18.06233812,18.02807995
11,18.64077782,14.96398527,19.72445885,19,4,19.24496343,18.06233812,18.02807995
12,18.65260055,14.17876482,23.98505089,19,4,19.24496343,18.06233812,18.02807995
13,18.74613843,13.97910728,25.42940333,19,4,19.24496343,18.06233812,18.02807995
14,18.85390733,14.08516215,25.29314002,19,4,19.24496343,18.06233812,18.02807995
15,18.61928515,16.10489839,13.50420674,19,4,19.24496343,18.06233812,18.02807995
16,17.41670956,16.82955029,3.371241105,18,4,19.24496343,18.06233812,18.02807995
17,17.67076955,16.59725981,6.075059378,18,4,19.24496343,18.06233812,18.02807995
18,17.87823928,17.11320044,4.279162126,18,4,19.24496343,18.06233812,18.02807995
19,17.43859654,16.28478901,6.616401265,18,4,19.24496343,18.06233812,18.02807995
20,17.67162336,16.83253066,4.748249111,18,4,19.24496343,18.06233812,18.02807995
21,18.68310518,16.36323126,12.4169612,19,4,19.24496343,18.06233812,18.02807995
22,17.69731915,16.89311254,4.544228461,18,4,19.24496343,18.06233812,18.02807995
23,21.47477971,20.86340999,2.846919626,22,5,28.98172701,20.98497404,21.32565512
24,21.3661496,20.93921084,1.998201684,22,5,28.98172701,20.98497404,21.32565512
25,20.8856238,20.60339696,1.351297168,21,5,28.98172701,20.98497404,21.32565512
26,19.34468216,18.89832267,2.307401491,20,5,28.98172701,20.98497404,21.32565512
27,22.59552072,22.31215997,1.254057163,23,5,28.98172701,20.98497404,21.32565512
28,24.06706574,23.1617163,3.761777392,25,5,28.98172701,20.98497404,21.32565512
29,20.89197264,20.64832263,1.166237428,21,5,28.98172701,20.98497404,21.32565512
30,20.7274002,18.01152506,13.10282579,21,5,28.98172701,20.98497404,21.32565512
31,19.453918,18.3684308,5.579787042,20,5,28.98172701,20.98497404,21.32565512
32,19.8337746,17.77922702,10.35883291,20,5,28.98172701,20.98497404,21.32565512
33,21.35466833,8.278594351,61.23285914,22,5,28.98172701,20.98497404,21.32565512
34,23.79743401,18.61155363,21.7917628,24,5,28.98172701,20.98497404,21.32565512
35,19.33025277,17.8632415,7.589198586,20,5,28.98172701,20.98497404,21.32565512
36,18.97663524,16.71764615,11.90405495,19,4,19.24496343,18.06233812,18.02807995
37,19.09142307,16.34797674,14.37004629,20,4,19.24496343,18.06233812,18.02807995
38,19.08261173,18.52985072,2.896673793,20,4,19.24496343,18.06233812,18.02807995
39,20.17522242,4.360640068,78.38616112,21,5,28.98172701,20.98497404,21.32565512
40,19.44101062,2.146592262,88.95843275,20,5,28.98172701,20.98497404,21.32565512
41,20.77915962,4.797771722,76.91065563,21,5,28.98172701,20.98497404,21.32565512
42,19.0634798,2.755953848,85.54328026,20,4,19.24496343,18.06233812,18.02807995
43,22.03569685,8.77037715,60.19922941,23,5,28.98172701,20.98497404,21.32565512
44,21.49368655,20.02819209,6.818255458,22,5,28.98172701,20.98497404,21.32565512
45,22.35319806,20.52260732,8.189390774,23,5,28.98172701,20.98497404,21.32565512
46,22.29647258,20.44987166,8.282031658,23,5,28.98172701,20.98497404,21.32565512
47,23.76086365,8.414863348,64.58519576,24,5,28.98172701,20.98497404,21.32565512
48,24.25175199,10.38241264,57.18902023,25,5,28.98172701,20.98497404,21.32565512
49,23.17106708,7.260661109,68.66496875,24,5,28.98172701,20.98497404,21.32565512
50,24.45061651,10.50285483,57.04462167,25,5,28.98172701,20.98497404,21.32565512
51,26.24353762,11.76818447,55.15778155,27,5,28.98172701,20.98497404,21.32565512
52,9.418466795,6.960335562,26.09905929,10,1,10.39182878,7.725121882,7.267622968
53,10.17276486,6.578249703,35.33469223,11,1,10.39182878,7.725121882,7.267622968
54,10.64354536,6.812187649,35.99700647,11,2,14.15807755,12.39123084,12.39098432
55,10.70838116,6.694826312,37.48050042,11,2,14.15807755,12.39123084,12.39098432
56,9.987859423,6.396750784,35.95473752,10,1,10.39182878,7.725121882,7.267622968
57,10.43956549,6.575866326,37.01015304,11,2,14.15807755,12.39123084,12.39098432
58,10.92309684,6.52394884,40.27381669,11,2,14.15807755,12.39123084,12.39098432
59,11.04467192,7.262761583,34.24194367,12,2,14.15807755,12.39123084,12.39098432
60,11.91629033,8.482113843,28.81917436,12,2,14.15807755,12.39123084,12.39098432
61,12.50918497,8.836002217,29.36388551,13,2,14.15807755,12.39123084,12.39098432
62,11.78581195,8.310375501,29.48830736,12,2,14.15807755,12.39123084,12.39098432
63,11.2790241,8.219935122,27.12192965,12,2,14.15807755,12.39123084,12.39098432
64,12.59624407,10.88928984,13.55129533,13,2,14.15807755,12.39123084,12.39098432
65,13.11394595,11.07417387,15.55422064,14,2,14.15807755,12.39123084,12.39098432
66,10.75613062,10.26611402,4.555695888,11,2,14.15807755,12.39123084,12.39098432
67,10.82800163,9.780687892,9.672271695,11,2,14.15807755,12.39123084,12.39098432
68,10.82785494,8.97674389,17.09582425,11,2,14.15807755,12.39123084,12.39098432
69,12.30309906,7.988025829,35.07305931,13,2,14.15807755,12.39123084,12.39098432
70,11.60849189,8.573764699,26.14230355,12,2,14.15807755,12.39123084,12.39098432
71,12.27126421,8.295777806,32.39671428,13,2,14.15807755,12.39123084,12.39098432
72,10.26419908,5.748834119,43.99140087,11,1,10.39182878,7.725121882,7.267622968
73,5.505955711,3.231933963,41.30112678,6,1,10.39182878,7.725121882,7.267622968
74,4.459918993,3.311932062,25.74008482,5,1,10.39182878,7.725121882,7.267622968
75,5.313064101,3.246937335,38.88766872,6,1,10.39182878,7.725121882,7.267622968
76,5.591881652,3.443690352,38.41625115,6,1,10.39182878,7.725121882,7.267622968
77,9.608879062,6.914588716,28.03959056,10,1,10.39182878,7.725121882,7.267622968
78,11.20530437,10.06791654,10.15044118,12,2,14.15807755,12.39123084,12.39098432
79,11.76927726,10.65866504,9.436537148,12,2,14.15807755,12.39123084,12.39098432
80,15.78528139,12.67708204,19.69049063,16,3,16.76745839,15.28330418,15.37391053
81,14.82581244,12.08108007,18.51320042,15,3,16.76745839,15.28330418,15.37391053
82,14.64675392,12.07625702,17.54994258,15,3,16.76745839,15.28330418,15.37391053
83,14.79147064,12.64607539,14.50427275,15,3,16.76745839,15.28330418,15.37391053
84,14.20128202,13.23987308,6.769874325,15,3,16.76745839,15.28330418,15.37391053
85,17.12543049,13.83557664,19.21034248,18,4,19.24496343,18.06233812,18.02807995
86,16.39105708,14.06976238,14.16195847,17,3,16.76745839,15.28330418,15.37391053
87,16.79997374,11.28052726,32.85389949,17,4,19.24496343,18.06233812,18.02807995
88,11.67370378,9.504615752,18.58097542,12,2,14.15807755,12.39123084,12.39098432
89,14.08984751,4.84683517,65.60051366,15,2,14.15807755,12.39123084,12.39098432
90,15.92007704,0.136898761,99.14008732,16,3,16.76745839,15.28330418,15.37391053
91,19.23831075,12.54463298,34.79347982,20,4,19.24496343,18.06233812,18.02807995
92,19.06962522,10.76271212,43.56096677,20,4,19.24496343,18.06233812,18.02807995
93,18.56569753,9.956914658,46.36929401,19,4,19.24496343,18.06233812,18.02807995
94,14.06231005,9.874281743,29.78193691,15,2,14.15807755,12.39123084,12.39098432
95,17.09730942,12.00412891,29.7893685,18,4,19.24496343,18.06233812,18.02807995
96,18.92782705,9.455537379,50.04425307,19,4,19.24496343,18.06233812,18.02807995
97,17.28519441,12.83537157,25.74355097,18,4,19.24496343,18.06233812,18.02807995
98,15.85035674,12.8444853,18.96406176,16,3,16.76745839,15.28330418,15.37391053
99,16.83865462,12.09691745,28.15983388,17,4,19.24496343,18.06233812,18.02807995
100,14.45319912,14.40371929,0.342345152,15,3,16.76745839,15.28330418,15.37391053
101,15.04459546,15.03431421,0.06833852,16,3,16.76745839,15.28330418,15.37391053
102,16.8473215,16.2756816,3.393061,17,4,19.24496343,18.06233812,18.02807995
103,16.41311937,16.32004829,0.56705298,17,3,16.76745839,15.28330418,15.37391053
104,16.61559415,15.53956618,6.476012598,17,3,16.76745839,15.28330418,15.37391053
105,14.97457663,14.29757089,4.521034249,15,3,16.76745839,15.28330418,15.37391053
106,14.44621024,13.79811162,4.486288129,15,3,16.76745839,15.28330418,15.37391053
107,14.76169018,14.01640103,5.048806322,15,3,16.76745839,15.28330418,15.37391053
108,14.49734288,13.84955486,4.468322454,15,3,16.76745839,15.28330418,15.37391053
109,13.26644119,11.99060088,9.617050198,14,2,14.15807755,12.39123084,12.39098432
110,15.69581422,15.3304625,2.327701589,16,3,16.76745839,15.28330418,15.37391053
111,16.82472913,15.47383616,8.02921084,17,4,19.24496343,18.06233812,18.02807995
112,15.95842254,15.57524505,2.401098773,16,3,16.76745839,15.28330418,15.37391053
113,15.86791232,15.58157648,1.804496014,16,3,16.76745839,15.28330418,15.37391053
114,16.25331796,14.75965986,9.189865765,17,3,16.76745839,15.28330418,15.37391053
115,18.39125004,16.79650737,8.671203243,19,4,19.24496343,18.06233812,18.02807995
116,19.18067768,16.72112831,12.82305772,20,4,19.24496343,18.06233812,18.02807995
117,15.62695104,14.45912933,7.47312582,16,3,16.76745839,15.28330418,15.37391053
118,18.63734292,16.3670063,12.18165392,19,4,19.24496343,18.06233812,18.02807995
119,16.49415792,16.09255935,2.43479285,17,3,16.76745839,15.28330418,15.37391053
120,18.70439309,16.10319801,13.90686704,19,4,19.24496343,18.06233812,18.02807995
121,16.14958725,15.12489777,6.344988668,17,3,16.76745839,15.28330418,15.37391053
122,18.60072587,16.07598744,13.57333283,19,4,19.24496343,18.06233812,18.02807995
123,16.32788908,15.39869956,5.69081227,17,3,16.76745839,15.28330418,15.37391053
124,18.58436448,16.36388365,11.94811281,19,4,19.24496343,18.06233812,18.02807995
125,17.88293645,14.92926226,16.51671799,18,4,19.24496343,18.06233812,18.02807995
126,13.85124017,13.74153937,0.791992653,14,2,14.15807755,12.39123084,12.39098432
127,14.619964,14.14954013,3.217681483,15,3,16.76745839,15.28330418,15.37391053
128,13.73193431,13.70393232,0.203918743,14,2,14.15807755,12.39123084,12.39098432
129,14.34632665,13.88589443,3.209408425,15,3,16.76745839,15.28330418,15.37391053
130,14.58675102,14.44746054,0.954910915,15,3,16.76745839,15.28330418,15.37391053
131,14.8564127,14.49630364,2.423930096,15,3,16.76745839,15.28330418,15.37391053
132,15.35428804,14.86894711,3.160947136,16,3,16.76745839,15.28330418,15.37391053
133,14.85927717,14.41436151,2.994194471,15,3,16.76745839,15.28330418,15.37391053
134,14.37344958,14.028625,2.399038453,15,3,16.76745839,15.28330418,15.37391053
135,14.79532536,13.74507199,7.098548654,15,3,16.76745839,15.28330418,15.37391053
136,14.69215921,13.63555719,7.191604772,15,3,16.76745839,15.28330418,15.37391053
137,14.64536995,13.94518455,4.780933525,15,3,16.76745839,15.28330418,15.37391053
138,14.44460327,13.38895016,7.30828736,15,3,16.76745839,15.28330418,15.37391053
139,12.14532893,11.53270382,5.044121188,13,2,14.15807755,12.39123084,12.39098432
140,15.04997534,14.00114341,6.968994311,16,3,16.76745839,15.28330418,15.37391053
141,16.60975281,15.71116699,5.40998912,17,3,16.76745839,15.28330418,15.37391053
142,13.62123874,10.86764224,20.21546316,14,2,14.15807755,12.39123084,12.39098432
143,14.27949899,12.94605519,9.3381693,15,3,16.76745839,15.28330418,15.37391053
144,17.76161519,11.64459235,34.43956408,18,4,19.24496343,18.06233812,18.02807995
145,13.02446094,12.83480835,1.456126238,14,2,14.15807755,12.39123084,12.39098432
146,11.41749858,10.01473628,12.28607377,12,2,14.15807755,12.39123084,12.39098432
147,11.8620877,10.96184038,7.589282241,12,2,14.15807755,12.39123084,12.39098432
148,14.65930702,13.48369393,8.019568017,15,3,16.76745839,15.28330418,15.37391053
149,12.61599419,12.20169347,3.283932425,13,2,14.15807755,12.39123084,12.39098432
150,11.93098999,11.63353443,2.493133907,12,2,14.15807755,12.39123084,12.39098432
151,17.04395349,15.75382147,7.569441113,18,4,19.24496343,18.06233812,18.02807995
152,9.065615608,8.839065361,2.499005656,10,1,10.39182878,7.725121882,7.267622968
153,8.536321725,7.73633718,9.371536957,9,1,10.39182878,7.725121882,7.267622968
154,9.234833796,8.305546473,10.06284838,10,1,10.39182878,7.725121882,7.267622968
155,8.25191308,8.01373886,2.886290945,9,1,10.39182878,7.725121882,7.267622968
156,9.654678635,8.882691077,7.995994346,10,1,10.39182878,7.725121882,7.267622968
157,10.1932143,9.59600263,5.858914131,11,1,10.39182878,7.725121882,7.267622968
158,11.91510996,9.788150027,17.85094672,12,2,14.15807755,12.39123084,12.39098432
159,9.62233628,9.053930215,5.907152366,10,1,10.39182878,7.725121882,7.267622968
160,10.46848812,9.75355193,6.829412069,11,2,14.15807755,12.39123084,12.39098432
161,13.02691293,11.70189609,10.17138021,14,2,14.15807755,12.39123084,12.39098432
162,10.44965361,9.371850984,10.31424259,11,2,14.15807755,12.39123084,12.39098432
163,9.556492085,8.807380821,7.838768216,10,1,10.39182878,7.725121882,7.267622968
164,9.735576251,8.728844755,10.34074892,10,1,10.39182878,7.725121882,7.267622968
165,9.768248637,9.057682276,7.274245238,10,1,10.39182878,7.725121882,7.267622968
166,14.25554447,11.94517182,16.20683559,15,3,16.76745839,15.28330418,15.37391053
167,12.23502218,11.81038095,3.470702571,13,2,14.15807755,12.39123084,12.39098432
168,13.13660777,10.67141854,18.76579761,14,2,14.15807755,12.39123084,12.39098432
169,14.68776924,11.40930533,22.32104722,15,3,16.76745839,15.28330418,15.37391053
170,13.11206637,10.12292436,22.79687981,14,2,14.15807755,12.39123084,12.39098432
171,14.55213753,11.43977655,21.38765509,15,3,16.76745839,15.28330418,15.37391053
172,11.574661,10.36800684,10.42496325,12,2,14.15807755,12.39123084,12.39098432
173,12.05891694,9.260648138,23.20497618,13,2,14.15807755,12.39123084,12.39098432
174,12.00407242,9.409709295,21.61235815,13,2,14.15807755,12.39123084,12.39098432
175,14.3499599,10.8314745,24.51913057,15,3,16.76745839,15.28330418,15.37391053
176,12.94902003,11.17290343,13.71622408,13,2,14.15807755,12.39123084,12.39098432
177,12.41050031,9.667695426,22.10067938,13,2,14.15807755,12.39123084,12.39098432
178,12.73744095,10.22017485,19.76273028,13,2,14.15807755,12.39123084,12.39098432
179,12.76643695,10.4807518,17.90386122,13,2,14.15807755,12.39123084,12.39098432
180,13.21232083,10.1583209,23.11478786,14,2,14.15807755,12.39123084,12.39098432
181,13.81083824,10.82184652,21.64236286,14,2,14.15807755,12.39123084,12.39098432
182,10.79079775,4.206840011,61.01455972,11,2,14.15807755,12.39123084,12.39098432
183,9.03937396,3.711336827,58.94254576,10,1,10.39182878,7.725121882,7.267622968
184,8.713863211,3.528502509,59.50702434,9,1,10.39182878,7.725121882,7.267622968
185,9.671551907,3.795702594,60.75394486,10,1,10.39182878,7.725121882,7.267622968
186,11.04575864,3.911479911,64.5883996,12,2,14.15807755,12.39123084,12.39098432
187,8.064882498,4.161638818,48.39802292,9,1,10.39182878,7.725121882,7.267622968
188,10.04273602,2.924517793,70.87927247,11,1,10.39182878,7.725121882,7.267622968
189,9.158951777,2.695417252,70.57067972,10,1,10.39182878,7.725121882,7.267622968
190,10.17949873,2.895266356,71.55786908,11,1,10.39182878,7.725121882,7.267622968
191,11.21716401,2.939807898,73.79187916,12,2,14.15807755,12.39123084,12.39098432
192,10.39684276,2.408192889,76.83726738,11,2,14.15807755,12.39123084,12.39098432
193,11.223877,2.281328738,79.67432522,12,2,14.15807755,12.39123084,12.39098432
194,6.646570786,3.668273204,44.80953679,7,1,10.39182878,7.725121882,7.267622968
195,10.49922914,3.494230979,66.7191664,11,2,14.15807755,12.39123084,12.39098432
196,9.605041506,3.832228958,60.10190112,10,1,10.39182878,7.725121882,7.267622968
197,5.403701826,3.816329778,29.37564098,6,1,10.39182878,7.725121882,7.267622968
198,6.689806626,3.939778699,41.10773421,7,1,10.39182878,7.725121882,7.267622968
199,8.883927347,2.008820748,77.38814525,9,1,10.39182878,7.725121882,7.267622968
200,8.05058588,2.291249742,71.53934165,9,1,10.39182878,7.725121882,7.267622968
201,8.629973254,2.724212708,68.43312687,9,1,10.39182878,7.725121882,7.267622968
202,12.54551494,2.969146397,76.33300497,13,2,14.15807755,12.39123084,12.39098432
203,8.903229124,1.631021275,81.68056496,9,1,10.39182878,7.725121882,7.267622968
204,10.44657679,1.462983901,85.99556649,11,2,14.15807755,12.39123084,12.39098432
205,8.912242699,1.299484766,85.41910482,9,1,10.39182878,7.725121882,7.267622968
206,10.87601358,2.685532903,75.30774595,11,2,14.15807755,12.39123084,12.39098432
207,9.631192297,1.98014723,79.44026898,10,1,10.39182878,7.725121882,7.267622968
208,10.79069855,2.36089395,78.12102766,11,2,14.15807755,12.39123084,12.39098432
209,6.355346426,2.297450588,63.85011242,7,1,10.39182878,7.725121882,7.267622968
210,10.37661074,4.399156798,57.6050706,11,1,10.39182878,7.725121882,7.267622968
211,9.344015681,1.999044375,78.60615346,10,1,10.39182878,7.725121882,7.267622968
212,10.60437652,3.441179568,67.54943996,11,2,14.15807755,12.39123084,12.39098432
213,11.52967209,2.673734337,76.80997068,12,2,14.15807755,12.39123084,12.39098432
214,11.31138255,3.388416469,70.04418819,12,2,14.15807755,12.39123084,12.39098432
215,10.3512882,5.055778127,51.1579812,11,1,10.39182878,7.725121882,7.267622968
216,10.69736119,5.227265745,51.13499814,11,2,14.15807755,12.39123084,12.39098432
217,10.94845596,5.616037845,48.70475009,11,2,14.15807755,12.39123084,12.39098432
218,11.02614298,5.598626415,49.22407206,12,2,14.15807755,12.39123084,12.39098432
219,11.00855046,5.612921876,49.01307039,12,2,14.15807755,12.39123084,12.39098432
220,9.119184717,4.944533469,45.77877714,10,1,10.39182878,7.725121882,7.267622968
221,11.02190205,5.281610148,52.08077404,12,2,14.15807755,12.39123084,12.39098432
222,10.79462937,5.481553651,49.2196215,11,2,14.15807755,12.39123084,12.39098432
223,11.52786696,5.472782201,52.52563011,12,2,14.15807755,12.39123084,12.39098432
224,11.48062367,5.648604715,50.79879913,12,2,14.15807755,12.39123084,12.39098432
225,12.33051459,6.004662819,51.30241504,13,2,14.15807755,12.39123084,12.39098432
226,12.15832032,6.030282592,50.4020092,13,2,14.15807755,12.39123084,12.39098432
227,10.07197461,6.105076049,39.38550994,11,1,10.39182878,7.725121882,7.267622968
228,11.15952273,6.085010633,45.47248319,12,2,14.15807755,12.39123084,12.39098432
229,11.02935437,5.621214866,49.03405334,12,2,14.15807755,12.39123084,12.39098432
230,9.010193854,5.540993185,38.50306358,10,1,10.39182878,7.725121882,7.267622968
231,12.03150458,6.151758856,48.86957973,13,2,14.15807755,12.39123084,12.39098432
232,11.7403508,5.976160839,49.09725493,12,2,14.15807755,12.39123084,12.39098432
233,10.84803021,6.269437314,42.20667537,11,2,14.15807755,12.39123084,12.39098432
234,10.13888999,5.83278842,42.47113419,11,1,10.39182878,7.725121882,7.267622968
235,11.81079965,6.257597891,47.01799982,12,2,14.15807755,12.39123084,12.39098432
236,12.77208212,6.804554554,46.72321639,13,2,14.15807755,12.39123084,12.39098432
237,12.14881661,6.215247788,48.8407144,13,2,14.15807755,12.39123084,12.39098432
238,17.11950164,10.16143235,40.64411124,18,4,19.24496343,18.06233812,18.02807995
239,18.3214717,11.93130288,34.87803229,19,4,19.24496343,18.06233812,18.02807995
240,14.98203463,10.57244311,29.43252788,15,3,16.76745839,15.28330418,15.37391053
241,18.49526074,11.31212568,38.83770638,19,4,19.24496343,18.06233812,18.02807995
242,16.27539527,9.064457127,44.30576353,17,3,16.76745839,15.28330418,15.37391053
243,19.46721592,14.34378427,26.31825561,20,5,28.98172701,20.98497404,21.32565512
244,18.40564225,10.88454026,40.86302388,19,4,19.24496343,18.06233812,18.02807995
245,18.28722215,10.7320716,41.31382276,19,4,19.24496343,18.06233812,18.02807995
246,18.65466749,10.38802365,44.31407768,19,4,19.24496343,18.06233812,18.02807995
247,17.11660907,8.668865009,49.35407489,18,4,19.24496343,18.06233812,18.02807995
248,17.56494715,10.91636285,37.85143354,18,4,19.24496343,18.06233812,18.02807995
249,18.84365132,10.38163505,44.9064575,19,4,19.24496343,18.06233812,18.02807995
250,20.31065839,11.8674004,41.57057754,21,5,28.98172701,20.98497404,21.32565512
251,16.52518334,9.460918612,42.74848019,17,3,16.76745839,15.28330418,15.37391053
252,14.97753533,8.924761704,40.41234753,15,3,16.76745839,15.28330418,15.37391053
253,17.49103725,11.82806467,32.37642515,18,4,19.24496343,18.06233812,18.02807995
254,19.84302593,11.95969936,39.72844969,20,5,28.98172701,20.98497404,21.32565512
255,17.75345183,8.860776525,50.08983825,18,4,19.24496343,18.06233812,18.02807995
256,20.2327625,12.78416505,36.81453508,21,5,28.98172701,20.98497404,21.32565512
257,22.10480167,11.3345079,48.72377474,23,5,28.98172701,20.98497404,21.32565512
258,19.26490319,7.782663703,59.60185407,20,5,28.98172701,20.98497404,21.32565512
259,19.3324599,9.234238937,52.23453724,20,5,28.98172701,20.98497404,21.32565512
260,17.44838263,10.204734,41.51472824,18,4,19.24496343,18.06233812,18.02807995
261,16.07414234,8.086089094,49.69505109,17,3,16.76745839,15.28330418,15.37391053
262,19.72498526,12.62549724,35.9923616,20,5,28.98172701,20.98497404,21.32565512
263,18.85957248,9.82070837,47.92719516,19,4,19.24496343,18.06233812,18.02807995
264,18.68393398,9.49010157,49.20715529,19,4,19.24496343,18.06233812,18.02807995
265,21.82179184,14.41757206,33.93039322,22,5,28.98172701,20.98497404,21.32565512
266,22.87749792,20.62024201,9.86670796,23,5,28.98172701,20.98497404,21.32565512
267,17.86380321,16.94397932,5.149093276,18,4,19.24496343,18.06233812,18.02807995
268,17.34320774,13.92471208,19.7108615,18,4,19.24496343,18.06233812,18.02807995
269,24.49989564,16.01398948,34.63649923,25,5,28.98172701,20.98497404,21.32565512
270,21.72889715,18.11109435,16.64973043,22,5,28.98172701,20.98497404,21.32565512
271,21.08403019,18.63656752,11.60813489,22,5,28.98172701,20.98497404,21.32565512
272,21.717283,18.27256022,15.86166548,22,5,28.98172701,20.98497404,21.32565512
273,24.44331163,16.71947151,31.59899211,25,5,28.98172701,20.98497404,21.32565512
274,22.4372562,19.21142673,14.37711207,23,5,28.98172701,20.98497404,21.32565512
275,20.81408819,16.65565757,19.97892281,21,5,28.98172701,20.98497404,21.32565512
276,25.14510907,18.52620493,26.3228293,26,5,28.98172701,20.98497404,21.32565512
277,24.43038249,15.61902448,36.06721267,25,5,28.98172701,20.98497404,21.32565512
278,22.60194983,16.93160788,25.08784417,23,5,28.98172701,20.98497404,21.32565512
279,24.73721274,18.236722,26.27818584,25,5,28.98172701,20.98497404,21.32565512
280,24.62582854,19.17166369,22.14814759,25,5,28.98172701,20.98497404,21.32565512
281,17.53609656,13.27205913,24.31577301,18,4,19.24496343,18.06233812,18.02807995
282,19.14593785,14.80139333,22.69172998,20,4,19.24496343,18.06233812,18.02807995
283,24.33880169,15.1524919,37.74347604,25,5,28.98172701,20.98497404,21.32565512
284,16.8124686,16.49705345,1.876078741,17,4,19.24496343,18.06233812,18.02807995
285,13.1334345,9.622780082,26.73066529,14,2,14.15807755,12.39123084,12.39098432
286,16.33670721,8.940804788,45.27168375,17,3,16.76745839,15.28330418,15.37391053
287,15.54044871,10.56975681,31.98551079,16,3,16.76745839,15.28330418,15.37391053
288,16.41340036,12.88923871,21.47124653,17,3,16.76745839,15.28330418,15.37391053
289,16.53272182,11.4355985,30.8305152,17,3,16.76745839,15.28330418,15.37391053
290,17.02607903,14.14471294,16.92325104,18,4,19.24496343,18.06233812,18.02807995
291,22.31335159,17.08942248,23.4116739,23,5,28.98172701,20.98497404,21.32565512
292,22.39938429,16.63071517,25.75369507,23,5,28.98172701,20.98497404,21.32565512
293,21.81323504,16.88442321,22.59551058,22,5,28.98172701,20.98497404,21.32565512
294,22.37166881,16.72791201,25.22724993,23,5,28.98172701,20.98497404,21.32565512
295,15.08557501,13.74380224,8.89440921,16,3,16.76745839,15.28330418,15.37391053
296,17.93503206,15.04434912,16.11752309,18,4,19.24496343,18.06233812,18.02807995
297,17.55127837,14.79936876,15.67925453,18,4,19.24496343,18.06233812,18.02807995
298,16.94739554,14.30663956,15.5820756,17,4,19.24496343,18.06233812,18.02807995
299,19.24496343,15.44509437,19.74474555,20,5,28.98172701,20.98497404,21.32565512
300,18.22436344,14.10731722,22.59089175,19,4,19.24496343,18.06233812,18.02807995
301,19.33504416,15.39556208,20.37482849,20,5,28.98172701,20.98497404,21.32565512
302,15.85970148,14.53169558,8.373460892,16,3,16.76745839,15.28330418,15.37391053
303,17.24784439,7.654165343,55.62248145,18,4,19.24496343,18.06233812,18.02807995
304,15.67648518,7.22820139,53.89144119,16,3,16.76745839,15.28330418,15.37391053
305,16.78359684,7.288491535,56.57372133,17,4,19.24496343,18.06233812,18.02807995
306,16.37446177,7.577881581,53.72133943,17,3,16.76745839,15.28330418,15.37391053
307,18.86671752,8.15445533,56.77862181,19,4,19.24496343,18.06233812,18.02807995
308,17.75879599,7.439803575,58.10637399,18,4,19.24496343,18.06233812,18.02807995
309,14.71257852,3.727693321,74.66322224,15,3,16.76745839,15.28330418,15.37391053
310,14.67157704,3.972225966,72.92570556,15,3,16.76745839,15.28330418,15.37391053
311,17.54010098,3.772976911,78.48942309,18,4,19.24496343,18.06233812,18.02807995
312,16.09158834,3.625520381,77.4694685,17,3,16.76745839,15.28330418,15.37391053
313,16.12902201,3.594540501,77.71383473,17,3,16.76745839,15.28330418,15.37391053
314,17.9508548,11.54993839,35.65800336,18,4,19.24496343,18.06233812,18.02807995
315,18.3189925,11.27417896,38.45633728,19,4,19.24496343,18.06233812,18.02807995
316,18.82198821,11.6207747,38.25957933,19,4,19.24496343,18.06233812,18.02807995
317,18.31990414,11.48804132,37.29202273,19,4,19.24496343,18.06233812,18.02807995
318,17.41870536,12.82708879,26.36026317,18,4,19.24496343,18.06233812,18.02807995
319,18.90135021,12.82193714,32.16390896,19,4,19.24496343,18.06233812,18.02807995
320,17.3650615,12.19536938,29.77065254,18,4,19.24496343,18.06233812,18.02807995
321,17.75852391,5.22300501,70.58874354,18,4,19.24496343,18.06233812,18.02807995
322,15.21789567,6.59115508,56.68813071,16,3,16.76745839,15.28330418,15.37391053
323,18.61366397,5.154490875,72.3080266,19,4,19.24496343,18.06233812,18.02807995
324,17.65755282,6.793157072,61.52832081,18,4,19.24496343,18.06233812,18.02807995
325,19.58605899,5.785972107,70.45872215,20,5,28.98172701,20.98497404,21.32565512
326,18.27612906,7.562922679,58.61857478,19,4,19.24496343,18.06233812,18.02807995
327,15.41029586,6.250348614,59.44043727,16,3,16.76745839,15.28330418,15.37391053
328,17.14926367,5.222403261,69.54736155,18,4,19.24496343,18.06233812,18.02807995
329,17.86081561,5.386665561,69.84087581,18,4,19.24496343,18.06233812,18.02807995
330,18.62750091,4.580829396,75.40824495,19,4,19.24496343,18.06233812,18.02807995
